Commandments (1997),Made in America (1993),Moonlight and Valentino (1995),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Annie Hall (1977),French Kiss (1995),Ben-Hur (1959),"Van, The (1996)",Days of Thunder (1990),Fall (1997)
Return of the Jedi (1983),Delicatessen (1991),"Big Green, The (1995)",Independence Day (ID4) (1996),King of the Hill (1993),Turbulence (1997),Days of Thunder (1990),"Eye of Vichy, The (Oeil de Vichy, L') (1993)",Raiders of the Lost Ark (1981),White Man's Burden (1995)
Groundhog Day (1993),Kingpin (1996),Return of the Jedi (1983),When Harry Met Sally... (1989),"Hunchback of Notre Dame, The (1996)",Sprung (1997),Field of Dreams (1989),Michael (1996),Walking and Talking (1996),"Flower of My Secret, The (Flor de mi secreto, La) (1995)"
Pushing Hands (1992),"Life Less Ordinary, A (1997)",Body Parts (1991),Paris Was a Woman (1995),Forrest Gump (1994),"Adventures of Robin Hood, The (1938)",Stargate (1994),Wes Craven's New Nightmare (1994),"Sound of Music, The (1965)",For Richer or Poorer (1997)
Forrest Gump (1994),Donnie Brasco (1997),Tin Cup (1996),Roommates (1995),"Search for One-eye Jimmy, The (1996)",Safe Passage (1994),Nick of Time (1995),Legends of the Fall (1994),Ponette (1996),Alphaville (1965)
Air Force One (1997),Father of the Bride Part II (1995),Intimate Relations (1996),"Truth About Cats & Dogs, The (1996)",Suture (1993),Twisted (1996),"Jackal, The (1997)","Fox and the Hound, The (1981)","Game, The (1997)",Primal Fear (1996)
Fried Green Tomatoes (1991),Sling Blade (1996),Bananas (1971),Hercules (1997),"Birds, The (1963)","Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",Super Mario Bros. (1993),Shooting Fish (1997),Nobody's Fool (1994),Muppet Treasure Island (1996)
Four Days in September (1997),"Three Musketeers, The (1993)",Reality Bites (1994),She's So Lovely (1997),"Jungle Book, The (1994)",Incognito (1997),Venice/Venice (1992),"Last of the Mohicans, The (1992)",Toy Story (1995),"Clockwork Orange, A (1971)"
"Peacemaker, The (1997)",In the Name of the Father (1993),Hercules (1997),Mary Shelley's Frankenstein (1994),Forget Paris (1995),"Tie That Binds, The (1995)",Glory (1989),House Arrest (1996),Batman (1989),Hana-bi (1997)
Willy Wonka and the Chocolate Factory (1971),Twister (1996),Raiders of the Lost Ark (1981),"Room with a View, A (1986)",Babe (1995),Pulp Fiction (1994),Mighty Aphrodite (1995),Bad Moon (1996),Ill Gotten Gains (1997),"Crow, The (1994)"
Contact (1997),Raiders of the Lost Ark (1981),"Wrong Trousers, The (1993)","Butcher Boy, The (1998)","Paper, The (1994)",Hard Target (1993),August (1996),Home Alone 3 (1997),"Big Green, The (1995)",First Kid (1996)
Hercules (1997),Star Trek: The Motion Picture (1979),Love and a .45 (1994),"Show, The (1995)","Bye Bye, Love (1995)",Little Buddha (1993),Tales From the Crypt Presents: Demon Knight (1995),Foreign Correspondent (1940),Death and the Maiden (1994),Assassins (1995)
Fargo (1996),Air Force One (1997),Contact (1997),Independence Day (ID4) (1996),"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Return of the Jedi (1983),Mr. Holland's Opus (1995),Kama Sutra: A Tale of Love (1996),Mars Attacks! (1996),Cinderella (1950)
Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Crash (1996),"Celluloid Closet, The (1995)",Daens (1992),Wings of Desire (1987),"Love Bug, The (1969)",Deep Rising (1998),Malice (1993),Daylight (1996),Little City (1998)
Monty Python and the Holy Grail (1974),How to Be a Player (1997),Pie in the Sky (1995),Love Affair (1994),Billy Madison (1995),"Niagara, Niagara (1997)",Phenomenon (1996),"Boot, Das (1981)","White Balloon, The (1995)",Dear God (1996)
Fargo (1996),Nothing Personal (1995),My Man Godfrey (1936),"Walk in the Clouds, A (1995)",An Unforgettable Summer (1994),Canadian Bacon (1994),Buddy (1997),As Good As It Gets (1997),Playing God (1997),Mrs. Winterbourne (1996)
"Wedding Singer, The (1998)",Hercules (1997),Nelly & Monsieur Arnaud (1995),She's So Lovely (1997),"Remains of the Day, The (1993)","Jackal, The (1997)",Air Force One (1997),Lightning Jack (1994),Persuasion (1995),Hamlet (1996)
Mystery Science Theater 3000: The Movie (1996),Face/Off (1997),Glory (1989),"Women, The (1939)","Body Snatcher, The (1945)",Year of the Horse (1997),"Peacemaker, The (1997)",In & Out (1997),Bastard Out of Carolina (1996),Spanking the Monkey (1994)
"Graduate, The (1967)",Mrs. Doubtfire (1993),Raging Bull (1980),One Flew Over the Cuckoo's Nest (1975),"Piano, The (1993)",GoodFellas (1990),Glengarry Glen Ross (1992),"Fifth Element, The (1997)",Margaret's Museum (1995),Amadeus (1984)
Seven Years in Tibet (1997),Picture Perfect (1997),Washington Square (1997),"English Patient, The (1996)",Faust (1994),"Usual Suspects, The (1995)",Foxfire (1996),Spice World (1997),"River Wild, The (1994)",Rebecca (1940)
Chungking Express (1994),Anna (1996),Penny Serenade (1941),Death and the Maiden (1994),"Hour of the Pig, The (1993)",Nina Takes a Lover (1994),I.Q. (1994),Deep Rising (1998),Fair Game (1995),Two if by Sea (1996)
Rebecca (1940),Ready to Wear (Pret-A-Porter) (1994),Unhook the Stars (1996),My Man Godfrey (1936),Blue in the Face (1995),Seven (Se7en) (1995),Kansas City (1996),Aliens (1986),Angus (1995),"Adventures of Priscilla, Queen of the Desert, The (1994)"
Breakdown (1997),"Celluloid Closet, The (1995)",Apocalypse Now (1979),Breakfast at Tiffany's (1961),Beyond Rangoon (1995),"Inkwell, The (1994)",Desert Winds (1995),Malice (1993),Wallace & Gromit: The Best of Aardman Animation (1996),"Game, The (1997)"
"Boot, Das (1981)",Gabbeh (1996),"Secret Adventures of Tom Thumb, The (1993)",Ed Wood (1994),Robert A. Heinlein's The Puppet Masters (1994),12 Angry Men (1957),My Favorite Year (1982),Forget Paris (1995),I'll Do Anything (1994),Get Shorty (1995)
Mrs. Dalloway (1997),"Blues Brothers, The (1980)",Paris Was a Woman (1995),Forrest Gump (1994),"Godfather, The (1972)",Brazil (1985),"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Sleepover (1995),"Magic Hour, The (1998)",It Takes Two (1995)
All About Eve (1950),Patton (1970),Sliding Doors (1998),Spawn (1997),Apocalypse Now (1979),Last Summer in the Hamptons (1995),Deceiver (1997),Georgia (1995),Dangerous Minds (1995),"African Queen, The (1951)"
Swimming with Sharks (1995),Forrest Gump (1994),"Air Up There, The (1994)",Nikita (La Femme Nikita) (1990),Terminator 2: Judgment Day (1991),Miller's Crossing (1990),Fear of a Black Hat (1993),Shadows (Cienie) (1988),Roommates (1995),GoodFellas (1990)
"English Patient, The (1996)",Air Force One (1997),Liar Liar (1997),Six Degrees of Separation (1993),Interview with the Vampire (1994),"Crucible, The (1996)",Blade Runner (1982),Hear My Song (1991),"Gate of Heavenly Peace, The (1995)","Philadelphia Story, The (1940)"
"Doors, The (1991)",Money Talks (1997),Tom & Viv (1994),Hercules (1997),"Godfather, The (1972)",I Like It Like That (1994),Heavenly Creatures (1994),Gattaca (1997),"Butcher Boy, The (1998)",Money Talks (1997)
Contact (1997),Private Parts (1997),Deep Rising (1998),Weekend at Bernie's (1989),Only You (1994),"Pallbearer, The (1996)",Grumpier Old Men (1995),Best of the Best 3: No Turning Back (1995),Citizen Kane (1941),His Girl Friday (1940)
Forrest Gump (1994),"Wings of the Dove, The (1997)",Ridicule (1996),"Celluloid Closet, The (1995)",In & Out (1997),Angus (1995),"Ghost and Mrs. Muir, The (1947)",Breakdown (1997),Dolores Claiborne (1994),Venice/Venice (1992)
"People vs. Larry Flynt, The (1996)","Smile Like Yours, A (1997)",Rear Window (1954),Four Days in September (1997),Johnny 100 Pesos (1993),Excess Baggage (1997),Jane Eyre (1996),Snow White and the Seven Dwarfs (1937),Freeway (1996),Deceiver (1997)
Henry V (1989),East of Eden (1955),"Treasure of the Sierra Madre, The (1948)",Citizen Ruth (1996),Funny Face (1957),Mother Night (1996),Dante's Peak (1997),"Scout, The (1994)",Star Trek: The Motion Picture (1979),Somebody to Love (1994)
Terminator 2: Judgment Day (1991),Army of Darkness (1993),Clear and Present Danger (1994),"Rock, The (1996)",Fly Away Home (1996),Sophie's Choice (1982),Dead Poets Society (1989),Nine Months (1995),Kalifornia (1993),"Big Sleep, The (1946)"
Forrest Gump (1994),Sliding Doors (1998),Kiss the Girls (1997),Anna Karenina (1997),Wag the Dog (1997),Dear God (1996),"Davy Crockett, King of the Wild Frontier (1955)",Losing Isaiah (1995),"Hudsucker Proxy, The (1994)",Last Summer in the Hamptons (1995)
Raiders of the Lost Ark (1981),Walking and Talking (1996),Wings of Desire (1987),Dances with Wolves (1990),Before the Rain (Pred dozhdot) (1994),In & Out (1997),Head Above Water (1996),Apollo 13 (1995),Operation Dumbo Drop (1995),Hideaway (1995)
Phenomenon (1996),"Lay of the Land, The (1997)","Boot, Das (1981)",Unhook the Stars (1996),Bad Boys (1995),"War, The (1994)",House Arrest (1996),"Air Up There, The (1994)",Until the End of the World (Bis ans Ende der Welt) (1991),William Shakespeare's Romeo and Juliet (1996)
"Body Snatcher, The (1945)",Bullets Over Broadway (1994),"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)","Funeral, The (1996)","Secret of Roan Inish, The (1994)",Dolores Claiborne (1994),Assassins (1995),"Great Day in Harlem, A (1994)","Visitors, The (Visiteurs, Les) (1993)",Houseguest (1994)
In & Out (1997),Two Much (1996),Othello (1995),12 Angry Men (1957),Basic Instinct (1992),Deceiver (1997),"Tango Lesson, The (1997)",Turbulence (1997),Clear and Present Danger (1994),Being Human (1993)
Scream (1996),Starship Troopers (1997),Good Will Hunting (1997),"Saint, The (1997)",Rough Magic (1995),Shall We Dance? (1996),Nixon (1995),Golden Earrings (1947),King of New York (1990),Boomerang (1992)
"Maltese Falcon, The (1941)","Boot, Das (1981)",Gone with the Wind (1939),Casablanca (1942),"Fugitive, The (1993)",My Man Godfrey (1936),Vermin (1998),"Piano, The (1993)",I'm Not Rappaport (1996),Hamlet (1996)
Dead Man Walking (1995),"First Wives Club, The (1996)","Thousand Acres, A (1997)","Unbearable Lightness of Being, The (1988)",Fantasia (1940),"Scout, The (1994)",Nobody's Fool (1994),Love and Death on Long Island (1997),Assassins (1995),"Fear, The (1995)"
Seven Years in Tibet (1997),"Full Monty, The (1997)",L.A. Confidential (1997),Some Mother's Son (1996),Destiny Turns on the Radio (1995),Carrington (1995),Stag (1997),"Program, The (1993)",Phantoms (1998),King of the Hill (1993)
Rear Window (1954),12 Angry Men (1957),"Rock, The (1996)",Something to Talk About (1995),Switchblade Sisters (1975),Renaissance Man (1994),White Man's Burden (1995),Mina Tannenbaum (1994),Being There (1979),"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)"
Glory (1989),Nobody's Fool (1994),Dead Poets Society (1989),"Rock, The (1996)",Twelve Monkeys (1995),"Lion King, The (1994)",Things to Do in Denver when You're Dead (1995),Cliffhanger (1993),Best of the Best 3: No Turning Back (1995),Hercules (1997)
2001: A Space Odyssey (1968),"Godfather, The (1972)",Kissed (1996),Back to the Future (1985),Boys in Venice (1996),"Philadelphia Story, The (1940)",Bad Taste (1987),"Saint, The (1997)",Waiting to Exhale (1995),Across the Sea of Time (1995)
Killing Zoe (1994),Henry V (1989),"Line King: Al Hirschfeld, The (1996)",Hotel de Love (1996),Forrest Gump (1994),"Death in the Garden (Mort en ce jardin, La) (1956)",Faces (1968),Restoration (1995),"Cure, The (1995)",Flubber (1997)
Palmetto (1998),"Usual Suspects, The (1995)","Hunchback of Notre Dame, The (1996)",Good Will Hunting (1997),"Ruling Class, The (1972)",Return of the Jedi (1983),Foreign Correspondent (1940),"Little Princess, A (1995)",Glengarry Glen Ross (1992),M*A*S*H (1970)
Broken Arrow (1996),"Ghost and the Darkness, The (1996)","Woman in Question, The (1950)",Breaking the Waves (1996),Jimmy Hollywood (1994),"Magnificent Seven, The (1954)",Commandments (1997),When Night Is Falling (1995),"Little Princess, A (1995)","Eye of Vichy, The (Oeil de Vichy, L') (1993)"
Nobody Loves Me (Keiner liebt mich) (1994),Vermin (1998),Homeward Bound II: Lost in San Francisco (1996),Curdled (1996),"Boot, Das (1981)",My Man Godfrey (1936),High Noon (1952),"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Oscar & Lucinda (1997),"Rich Man's Wife, The (1996)"
Pie in the Sky (1995),Batman Forever (1995),I Know What You Did Last Summer (1997),Hoodlum (1997),Wings of Desire (1987),My Best Friend's Wedding (1997),"Celluloid Closet, The (1995)",Bitter Sugar (Azucar Amargo) (1996),C'est arriv_près de chez vous (1992),Amateur (1994)
"Lion King, The (1994)","Sound of Music, The (1965)",Mina Tannenbaum (1994),Batman (1989),Judge Dredd (1995),Richie Rich (1994),Cemetery Man (Dellamorte Dellamore) (1994),"Wedding Singer, The (1998)",When the Cats Away (Chacun cherche son chat) (1996),Picnic (1955)
Enchanted April (1991),Kolya (1996),Jupiter's Wife (1994),Mad Dog Time (1996),"Run of the Country, The (1995)",Relative Fear (1994),Addams Family Values (1993),Body Parts (1991),Tin Cup (1996),Sliding Doors (1998)
Cops and Robbersons (1994),"Ghost and the Darkness, The (1996)",Casablanca (1942),Cinema Paradiso (1988),Celtic Pride (1996),Natural Born Killers (1994),Head Above Water (1996),Roman Holiday (1953),Victor/Victoria (1982),Shall We Dance? (1937)
Carlito's Way (1993),"African Queen, The (1951)",Safe Passage (1994),"Favor, The (1994)",Frankie Starlight (1995),"Scarlet Letter, The (1926)",Death in Brunswick (1991),Washington Square (1997),Demolition Man (1993),"Simple Twist of Fate, A (1994)"
"Princess Bride, The (1987)","Rock, The (1996)",Men in Black (1997),"Daytrippers, The (1996)","Time to Kill, A (1996)",What's Eating Gilbert Grape (1993),"Crow: City of Angels, The (1996)",Blue Chips (1994),Three Lives and Only One Death (1996),Temptress Moon (Feng Yue) (1996)
Hercules (1997),Sphere (1998),"Full Monty, The (1997)",Fantasia (1940),"Neon Bible, The (1995)","Usual Suspects, The (1995)",Good Will Hunting (1997),Kicked in the Head (1997),"Fox and the Hound, The (1981)","Apartment, The (1960)"
Stargate (1994),"Cure, The (1995)","Death in the Garden (Mort en ce jardin, La) (1956)",Wyatt Earp (1994),Jefferson in Paris (1995),Spirits of the Dead (Tre passi nel delirio) (1968),Hamlet (1996),187 (1997),Sliding Doors (1998),Nadja (1994)
Apollo 13 (1995),Much Ado About Nothing (1993),Miller's Crossing (1990),Michael Collins (1996),Carmen Miranda: Bananas Is My Business (1994),Bogus (1996),Jerry Maguire (1996),Contact (1997),Air Force One (1997),Friday (1995)
Telling Lies in America (1997),Mother (1996),Dream With the Fishes (1997),My Favorite Season (1993),Forrest Gump (1994),"Sweet Hereafter, The (1997)",With Honors (1994),Jupiter's Wife (1994),"Mask, The (1994)",Wes Craven's New Nightmare (1994)
"Wrong Trousers, The (1993)","Nightmare Before Christmas, The (1993)",Fargo (1996),Independence Day (ID4) (1996),Mina Tannenbaum (1994),Pollyanna (1960),Stand by Me (1986),"Day the Earth Stood Still, The (1951)",Shine (1996),"Room with a View, A (1986)"
Nina Takes a Lover (1994),Rudy (1993),Courage Under Fire (1996),Spice World (1997),"Daytrippers, The (1996)","Story of Xinghua, The (1993)",Amityville 3-D (1983),Hedd Wyn (1992),Foreign Correspondent (1940),Coneheads (1993)
Contact (1997),Ponette (1996),Until the End of the World (Bis ans Ende der Welt) (1991),Being Human (1993),"Show, The (1995)",Calendar Girl (1993),Operation Dumbo Drop (1995),Little Buddha (1993),Nil By Mouth (1997),"Getaway, The (1994)"
Jaws (1975),"Godfather, The (1972)",Monty Python and the Holy Grail (1974),Son in Law (1993),Executive Decision (1996),"American Werewolf in London, An (1981)","Fog, The (1980)","Wings of the Dove, The (1997)",Harriet the Spy (1996),"Sword in the Stone, The (1963)"
Pulp Fiction (1994),One Flew Over the Cuckoo's Nest (1975),Monty Python and the Holy Grail (1974),Ed Wood (1994),Lover's Knot (1996),"Game, The (1997)",Six Degrees of Separation (1993),King of the Hill (1993),"Contempt (Mépris, Le) (1963)",Nobody's Fool (1994)
"Wedding Singer, The (1998)",Hercules (1997),Cliffhanger (1993),Sneakers (1992),"English Patient, The (1996)",Celtic Pride (1996),Canadian Bacon (1994),Moonlight and Valentino (1995),Night of the Living Dead (1968),Bastard Out of Carolina (1996)
Return of the Jedi (1983),"Sweet Hereafter, The (1997)",Angels in the Outfield (1994),"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Beyond Rangoon (1995),Species (1995),Farewell My Concubine (1993),Psycho (1960),Time Tracers (1995),"Shining, The (1980)"
Somewhere in Time (1980),Gone with the Wind (1939),"Bridge on the River Kwai, The (1957)",Diva (1981),Speed (1994),"Adventures of Robin Hood, The (1938)",Lightning Jack (1994),Inventing the Abbotts (1997),Interview with the Vampire (1994),"American in Paris, An (1951)"
Jean de Florette (1986),Rocket Man (1997),"Bloody Child, The (1996)",Jefferson in Paris (1995),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),"Thin Blue Line, The (1988)",My Fair Lady (1964),Kicked in the Head (1997),Down Periscope (1996),Casablanca (1942)
"Fifth Element, The (1997)","Truth About Cats & Dogs, The (1996)","Fast, Cheap & Out of Control (1997)",Rudy (1993),Penny Serenade (1941),"Room with a View, A (1986)",Strawberry and Chocolate (Fresa y chocolate) (1993),"Indian in the Cupboard, The (1995)",Crash (1996),Kicked in the Head (1997)
Jackie Brown (1997),Stargate (1994),"Santa Clause, The (1994)",Bogus (1996),Wes Craven's New Nightmare (1994),Poison Ivy II (1995),Three Colors: Blue (1993),Jeffrey (1995),Forrest Gump (1994),Love & Human Remains (1993)
"Full Monty, The (1997)",Celestial Clockwork (1994),Mille bolle blu (1993),Johns (1996),"Magic Hour, The (1998)",Clear and Present Danger (1994),Contact (1997),Apollo 13 (1995),Double Team (1997),Gridlock'd (1997)
"Young Poisoner's Handbook, The (1995)",Something to Talk About (1995),My Fair Lady (1964),My Man Godfrey (1936),Small Faces (1995),Welcome To Sarajevo (1997),Germinal (1993),Carpool (1996),Across the Sea of Time (1995),Leave It to Beaver (1997)
Boys (1996),"Day the Earth Stood Still, The (1951)",Pinocchio (1940),Nénette et Boni (1996),Fantasia (1940),"Shooter, The (1995)",Batman (1989),Rudy (1993),"Month by the Lake, A (1995)","Firm, The (1993)"
"Rainmaker, The (1997)",Disclosure (1994),Keys to Tulsa (1997),King of the Hill (1993),Santa with Muscles (1996),Jackie Brown (1997),Venice/Venice (1992),"Crucible, The (1996)",Fantasia (1940),Cinema Paradiso (1988)
Red Corner (1997),Psycho (1960),Sunset Blvd. (1950),"Addiction, The (1995)",Speed 2: Cruise Control (1997),Nelly & Monsieur Arnaud (1995),Interview with the Vampire (1994),Othello (1995),"Adventures of Pinocchio, The (1996)",Golden Earrings (1947)
"Basketball Diaries, The (1995)",Donnie Brasco (1997),Star Wars (1977),"Godfather, The (1972)",Boomerang (1992),Angels and Insects (1995),"Promise, The (Versprechen, Das) (1994)",Jason's Lyric (1994),"Cérémonie, La (1995)",Frankie Starlight (1995)
"Little Princess, A (1995)",Raiders of the Lost Ark (1981),"Very Brady Sequel, A (1996)",Escape to Witch Mountain (1975),Star Trek: Generations (1994),"Sixth Man, The (1997)",Tin Cup (1996),Pie in the Sky (1995),Executive Decision (1996),Condition Red (1995)
Air Force One (1997),Star Wars (1977),Cop Land (1997),Reality Bites (1994),Gandhi (1982),"Ciao, Professore! (1993)",Forrest Gump (1994),When We Were Kings (1996),Friday (1995),"Promise, The (Versprechen, Das) (1994)"
Lone Star (1996),American Buffalo (1996),Freeway (1996),"Fast, Cheap & Out of Control (1997)",My Favorite Year (1982),Hercules (1997),Manhattan (1979),City of Angels (1998),"Man Without a Face, The (1993)",Foreign Student (1994)
When We Were Kings (1996),Liar Liar (1997),Amateur (1994),My Favorite Season (1993),Funny Face (1957),Etz Hadomim Tafus (Under the Domin Tree) (1994),Poetic Justice (1993),Gattaca (1997),Daylight (1996),"Great Day in Harlem, A (1994)"
Jerry Maguire (1996),Gandhi (1982),Heidi Fleiss: Hollywood Madam (1995) ,"Aristocats, The (1970)","Nightmare on Elm Street, A (1984)","African Queen, The (1951)",Across the Sea of Time (1995),Spirits of the Dead (Tre passi nel delirio) (1968),My Life as a Dog (Mitt liv som hund) (1985),Apollo 13 (1995)
Fargo (1996),Get Shorty (1995),"Rock, The (1996)",Deconstructing Harry (1997),Kansas City (1996),"Apartment, The (1960)","Daytrippers, The (1996)",D3: The Mighty Ducks (1996),Fried Green Tomatoes (1991),Diva (1981)
Searching for Bobby Fischer (1993),Harlem (1993),Rough Magic (1995),Touch of Evil (1958),Conan the Barbarian (1981),"Tie That Binds, The (1995)","Close Shave, A (1995)",Shall We Dance? (1996),Kazaam (1996),"Search for One-eye Jimmy, The (1996)"
Star Wars (1977),French Kiss (1995),Return of the Jedi (1983),How to Be a Player (1997),"Fox and the Hound, The (1981)",Grosse Fatigue (1994),Contact (1997),Speed 2: Cruise Control (1997),Hard Target (1993),"Substance of Fire, The (1996)"
Sabrina (1995),Best of the Best 3: No Turning Back (1995),Pie in the Sky (1995),Delicatessen (1991),Toy Story (1995),Shadows (Cienie) (1988),Fried Green Tomatoes (1991),"Designated Mourner, The (1997)",Drop Dead Fred (1991),Mary Shelley's Frankenstein (1994)
Contact (1997),On Golden Pond (1981),Reality Bites (1994),Meet John Doe (1941),Twin Town (1997),Sliding Doors (1998),"African Queen, The (1951)",Hedd Wyn (1992),Dark City (1998),Deceiver (1997)
Eraser (1996),"Godfather, The (1972)",My Fellow Americans (1996),Ransom (1996),"Wedding Singer, The (1998)",Supercop (1992),Exotica (1994),Mixed Nuts (1994),Hercules (1997),"Sweet Hereafter, The (1997)"
Air Force One (1997),Etz Hadomim Tafus (Under the Domin Tree) (1994),"Game, The (1997)",Bent (1997),Everest (1998),Cat People (1982),Snow White and the Seven Dwarfs (1937),Calendar Girl (1993),Scream 2 (1997),"Jungle Book, The (1994)"
Dante's Peak (1997),Air Force One (1997),Hana-bi (1997),"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Field of Dreams (1989),"Story of Xinghua, The (1993)",Jaws 2 (1978),Stand by Me (1986),Mr. Magoo (1997),Ed Wood (1994)
"Wings of the Dove, The (1997)","English Patient, The (1996)",Eve's Bayou (1997),Carrington (1995),Rocket Man (1997),First Kid (1996),Arsenic and Old Lace (1944),"Modern Affair, A (1995)","Sixth Man, The (1997)","Butcher Boy, The (1998)"
Nikita (La Femme Nikita) (1990),Cinema Paradiso (1988),Stargate (1994),Down Periscope (1996),Forrest Gump (1994),1-900 (1994),Lost in Space (1998),Desperate Measures (1998),Midnight in the Garden of Good and Evil (1997),Kissed (1996)
Trainspotting (1996),Aliens (1986),Supercop (1992),Grosse Fatigue (1994),"Truth About Cats & Dogs, The (1996)","Haunted World of Edward D. Wood Jr., The (1995)",Washington Square (1997),From Dusk Till Dawn (1996),8 Seconds (1994),Ed (1996)
GoodFellas (1990),Chinatown (1974),Legends of the Fall (1994),Money Talks (1997),"Birds, The (1963)",Primal Fear (1996),"Ghost and Mrs. Muir, The (1947)",For Richer or Poorer (1997),"Apostle, The (1997)","Fille seule, La (A Single Girl) (1995)"
"Tango Lesson, The (1997)",Henry V (1989),"Great Day in Harlem, A (1994)",Swimming with Sharks (1995),"Adventures of Robin Hood, The (1938)",It's My Party (1995),Spirits of the Dead (Tre passi nel delirio) (1968),"Cure, The (1995)",Mary Poppins (1964),"African Queen, The (1951)"
Just Cause (1995),L.A. Confidential (1997),Carlito's Way (1993),"Adventures of Robin Hood, The (1938)","Pyromaniac's Love Story, A (1995)",Amistad (1997),Wyatt Earp (1994),"African Queen, The (1951)",Reality Bites (1994),"Mirror Has Two Faces, The (1996)"
L.A. Confidential (1997),"Devil's Advocate, The (1997)",Conspiracy Theory (1997),Gilligan's Island: The Movie (1998),Good Will Hunting (1997),Donnie Brasco (1997),Poetic Justice (1993),Henry V (1989),Men in Black (1997),Widows' Peak (1994)
Forrest Gump (1994),"African Queen, The (1951)","Secret Adventures of Tom Thumb, The (1993)",Ayn Rand: A Sense of Life (1997),"Cure, The (1995)","Cowboy Way, The (1994)",Con Air (1997),Bent (1997),Batman Returns (1992),Relative Fear (1994)
"Red Firecracker, Green Firecracker (1994)",It Happened One Night (1934),Gigi (1958),Phantoms (1998),Mother Night (1996),"Very Natural Thing, A (1974)",Giant (1956),Belle de jour (1967),"To Wong Foo, Thanks for Everything! Julie Newmar (1995)","Whole Wide World, The (1996)"
Liar Liar (1997),"Saint, The (1997)",Scream (1996),"Brady Bunch Movie, The (1995)","Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Escape to Witch Mountain (1975),Glengarry Glen Ross (1992),Buddy (1997),Angels and Insects (1995),Persuasion (1995)
"Great White Hype, The (1996)","Rock, The (1996)",Fallen (1998),Monty Python and the Holy Grail (1974),American Dream (1990),Being Human (1993),"Lion King, The (1994)",Eddie (1996),Evita (1996),Money Talks (1997)
Fargo (1996),8 Seconds (1994),"Celluloid Closet, The (1995)",Escape to Witch Mountain (1975),"Big Blue, The (Grand bleu, Le) (1988)",Gold Diggers: The Secret of Bear Mountain (1995),"Thieves (Voleurs, Les) (1996)",Denise Calls Up (1995),"Big Green, The (1995)","Wedding Singer, The (1998)"
Casablanca (1942),Deceiver (1997),Dangerous Minds (1995),"Man Who Would Be King, The (1975)",All About Eve (1950),Blade Runner (1982),Somebody to Love (1994),Grease (1978),Sleepover (1995),Forrest Gump (1994)
Liar Liar (1997),Titanic (1997),"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",My Man Godfrey (1936),Quartier Mozart (1992),Bullets Over Broadway (1994),Henry V (1989),Some Mother's Son (1996),Love and Death on Long Island (1997),"Air Up There, The (1994)"
"Saint, The (1997)",Conspiracy Theory (1997),Sense and Sensibility (1995),For Richer or Poorer (1997),Children of the Revolution (1996),"Babysitter, The (1995)","Island of Dr. Moreau, The (1996)",Rosencrantz and Guildenstern Are Dead (1990),I Love Trouble (1994),Barcelona (1994)
Tomorrow Never Dies (1997),L.A. Confidential (1997),Flubber (1997),Farmer & Chase (1995),"Ciao, Professore! (1993)",Aladdin and the King of Thieves (1996),"Birdcage, The (1996)",Babe (1995),"Pyromaniac's Love Story, A (1995)",Speed (1994)
"Scarlet Letter, The (1926)","Tango Lesson, The (1997)",Forrest Gump (1994),Faces (1968),Casablanca (1942),"Cure, The (1995)",Mrs. Winterbourne (1996),Cosi (1996),Sliding Doors (1998),Gridlock'd (1997)
Alien: Resurrection (1997),Mary Poppins (1964),Scream (1996),Days of Thunder (1990),Flesh and Bone (1993),Arsenic and Old Lace (1944),Kingpin (1996),"Substance of Fire, The (1996)",Exotica (1994),Home Alone 3 (1997)
Cosi (1996),Gigi (1958),Tom & Viv (1994),Cape Fear (1991),Twisted (1996),"Death in the Garden (Mort en ce jardin, La) (1956)",Speechless (1994),For Richer or Poorer (1997),"Great Day in Harlem, A (1994)",Carrie (1976)
Michael Collins (1996),Fled (1996),"Close Shave, A (1995)","Eye of Vichy, The (Oeil de Vichy, L') (1993)","Specialist, The (1994)",Forget Paris (1995),Halloween: The Curse of Michael Myers (1995),"Hudsucker Proxy, The (1994)",Speed 2: Cruise Control (1997),Beverly Hills Cop III (1994)
Welcome to the Dollhouse (1995),That Darn Cat! (1965),Crimson Tide (1995),M*A*S*H (1970),"Secret of Roan Inish, The (1994)",Warriors of Virtue (1997),Princess Caraboo (1994),"Joy Luck Club, The (1993)",Bent (1997),Miami Rhapsody (1995)
