Air Force One (1997),Father of the Bride Part II (1995),Titanic (1997),Nina Takes a Lover (1994),Some Like It Hot (1959),Pulp Fiction (1994),Waterworld (1995),"Lost World: Jurassic Park, The (1997)","20,000 Leagues Under the Sea (1954)","Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"
Sling Blade (1996),Fried Green Tomatoes (1991),Fall (1997),1-900 (1994),Richie Rich (1994),Star Trek V: The Final Frontier (1989),Cool Runnings (1993),Wild Things (1998),Delicatessen (1991),Liebelei (1933)
Tom & Viv (1994),Devil in a Blue Dress (1995),Shopping (1994),Fear (1996),Pharaoh's Army (1995),Wolf (1994),Delta of Venus (1994),Conspiracy Theory (1997),"First Wives Club, The (1996)",Nina Takes a Lover (1994)
In the Name of the Father (1993),Batman (1989),Albino Alligator (1996),Short Cuts (1993),Wings of Desire (1987),Hard Eight (1996),Poison Ivy II (1995),U Turn (1997),"Thin Blue Line, The (1988)","Mirror Has Two Faces, The (1996)"
Delta of Venus (1994),Rosencrantz and Guildenstern Are Dead (1990),Hard Eight (1996),Tom & Viv (1994),Devil in a Blue Dress (1995),Titanic (1997),So I Married an Axe Murderer (1993),Angel and the Badman (1947),When a Man Loves a Woman (1994),"Clockwork Orange, A (1971)"
Contact (1997),Mixed Nuts (1994),"Paper, The (1994)",Priest (1994),Angels and Insects (1995),"Fifth Element, The (1997)",Daylight (1996),Hedd Wyn (1992),Star Trek: The Wrath of Khan (1982),M*A*S*H (1970)
Maverick (1994),Beavis and Butt-head Do America (1996),Showgirls (1995),The Innocent (1994),Etz Hadomim Tafus (Under the Domin Tree) (1994),Picture Bride (1995),Buddy (1997),Twelfth Night (1996),Kalifornia (1993),Dave (1993)
Fargo (1996),So I Married an Axe Murderer (1993),Mrs. Winterbourne (1996),Independence Day (ID4) (1996),Delta of Venus (1994),Phantoms (1998),Babe (1995),"Savage Nights (Nuits fauves, Les) (1992)",Some Like It Hot (1959),Condition Red (1995)
Night on Earth (1991),Crossfire (1947),Batman & Robin (1997),Angus (1995),"Beverly Hillbillies, The (1993)",If Lucy Fell (1996),Picnic (1955),Dolores Claiborne (1994),Cronos (1992),Platoon (1986)
Star Trek: First Contact (1996),Beverly Hills Cop III (1994),Dave (1993),Nothing to Lose (1994),His Girl Friday (1940),Chungking Express (1994),"Second Jungle Book: Mowgli & Baloo, The (1997)","Jungle Book, The (1994)",Sophie's Choice (1982),Traveller (1997)
Tom & Viv (1994),Clean Slate (1994),"Journey of August King, The (1995)",Devil in a Blue Dress (1995),Reckless (1995),Alien 3 (1992),"Murder, My Sweet (1944)","Reluctant Debutante, The (1958)",In Love and War (1996),Fear (1996)
"Wedding Singer, The (1998)",Mrs. Parker and the Vicious Circle (1994),"Room with a View, A (1986)",Leaving Las Vegas (1995),"Game, The (1997)",Carrington (1995),Bastard Out of Carolina (1996),Assassins (1995),"Godfather: Part II, The (1974)","Savage Nights (Nuits fauves, Les) (1992)"
Tom & Viv (1994),Delta of Venus (1994),"First Wives Club, The (1996)",So I Married an Axe Murderer (1993),Devil in a Blue Dress (1995),Reckless (1995),When a Man Loves a Woman (1994),Titanic (1997),Shopping (1994),Crumb (1994)
One Flew Over the Cuckoo's Nest (1975),Mrs. Doubtfire (1993),When Harry Met Sally... (1989),Raging Bull (1980),"Graduate, The (1967)",Wings of Desire (1987),"Big Sleep, The (1946)",Heaven & Earth (1993),Bitter Moon (1992),I Love Trouble (1994)
"English Patient, The (1996)",Washington Square (1997),Seven Years in Tibet (1997),Young Frankenstein (1974),Conspiracy Theory (1997),Hard Eight (1996),"Crucible, The (1996)","Horse Whisperer, The (1998)","To Have, or Not (1995)","Cowboy Way, The (1994)"
"Cowboy Way, The (1994)",Chungking Express (1994),Some Mother's Son (1996),Albino Alligator (1996),Star Wars (1977),Raw Deal (1948),Local Hero (1983),"Cement Garden, The (1993)",Get Shorty (1995),Batman Returns (1992)
Tom & Viv (1994),Delta of Venus (1994),Devil in a Blue Dress (1995),So I Married an Axe Murderer (1993),Liebelei (1933),Fear (1996),Mr. Jones (1993),Toy Story (1995),Grease 2 (1982),Rudy (1993)
Devil in a Blue Dress (1995),Delta of Venus (1994),Tom & Viv (1994),"First Wives Club, The (1996)",Shopping (1994),Titanic (1997),Fear (1996),Young Guns (1988),When a Man Loves a Woman (1994),"Colonel Chabert, Le (1994)"
Fall (1997),Devil in a Blue Dress (1995),Jury Duty (1995),"Boot, Das (1981)",Grease 2 (1982),Desperado (1995),He Walked by Night (1948),Up Close and Personal (1996),"Nutty Professor, The (1996)","First Wives Club, The (1996)"
Conspiracy Theory (1997),When a Man Loves a Woman (1994),Homeward Bound II: Lost in San Francisco (1996),"Game, The (1997)",Young Guns (1988),Rudy (1993),Another Stakeout (1993),Naked Gun 33 1/3: The Final Insult (1994),Delta of Venus (1994),Star Trek: Generations (1994)
Devil in a Blue Dress (1995),Happy Gilmore (1996),Leave It to Beaver (1997),Conspiracy Theory (1997),Pink Floyd - The Wall (1982),"Ice Storm, The (1997)",Rudy (1993),Wild Things (1998),Die Hard: With a Vengeance (1995),Beyond Rangoon (1995)
"Game, The (1997)",Conspiracy Theory (1997),Rudy (1993),Antonia's Line (1995),Primal Fear (1996),"Substance of Fire, The (1996)",Now and Then (1995),Terminator 2: Judgment Day (1991),"Pillow Book, The (1995)",Don Juan DeMarco (1995)
Tom & Viv (1994),"First Wives Club, The (1996)",Fear (1996),"Reluctant Debutante, The (1958)",Liebelei (1933),Hard Eight (1996),Evita (1996),Delta of Venus (1994),Children of the Revolution (1996),U Turn (1997)
Men of Means (1998),"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Raw Deal (1948),Two Friends (1986) ,Striking Distance (1993),Blue Sky (1994),Supercop (1992),Dream With the Fishes (1997),Swingers (1996),Free Willy 2: The Adventure Home (1995)
Private Parts (1997),Contact (1997),Boxing Helena (1993),Power 98 (1995),Short Cuts (1993),In the Company of Men (1997),"Time to Kill, A (1996)",Breakfast at Tiffany's (1961),Rosewood (1997),To Die For (1995)
Gumby: The Movie (1995),Clean Slate (1994),Mighty Aphrodite (1995),Reckless (1995),Tom & Viv (1994),Amityville 3-D (1983),Fall (1997),Evil Dead II (1987),Benny & Joon (1993),Paths of Glory (1957)
Chairman of the Board (1998),Fear (1996),Lawrence of Arabia (1962),Homeward Bound II: Lost in San Francisco (1996),Rudy (1993),When a Man Loves a Woman (1994),"People vs. Larry Flynt, The (1996)","English Patient, The (1996)","Whole Wide World, The (1996)","Nightmare on Elm Street, A (1984)"
Tom & Viv (1994),Duck Soup (1933),Clean Slate (1994),Delta of Venus (1994),Pulp Fiction (1994),Star Trek: The Motion Picture (1979),Naked Gun 33 1/3: The Final Insult (1994),"Clockwork Orange, A (1971)",Cool Hand Luke (1967),Three Colors: White (1994)
Delta of Venus (1994),Clear and Present Danger (1994),It's My Party (1995),Rebel Without a Cause (1955),When a Man Loves a Woman (1994),Flipper (1996),Terminator 2: Judgment Day (1991),"Funeral, The (1996)",Hugo Pool (1997),Rosencrantz and Guildenstern Are Dead (1990)
Farewell My Concubine (1993),Happy Gilmore (1996),Richie Rich (1994),Another Stakeout (1993),Maximum Risk (1996),Children of the Revolution (1996),Shadowlands (1993),Rudy (1993),"Mask, The (1994)",Desperado (1995)
Tom & Viv (1994),Delta of Venus (1994),"First Wives Club, The (1996)",Titanic (1997),So I Married an Axe Murderer (1993),Clean Slate (1994),Devil in a Blue Dress (1995),Duck Soup (1933),Nina Takes a Lover (1994),Shopping (1994)
Fear (1996),Alien 3 (1992),Delta of Venus (1994),Devil in a Blue Dress (1995),Clean Slate (1994),Shopping (1994),Tom & Viv (1994),Until the End of the World (Bis ans Ende der Welt) (1991),Reckless (1995),Bhaji on the Beach (1993)
Tom & Viv (1994),Delta of Venus (1994),So I Married an Axe Murderer (1993),Clean Slate (1994),Devil in a Blue Dress (1995),Wild Things (1998),When a Man Loves a Woman (1994),Anne Frank Remembered (1995),"First Wives Club, The (1996)",Shopping (1994)
Clean Slate (1994),"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Being There (1979),Conspiracy Theory (1997),"American in Paris, An (1951)",Absolute Power (1997),My Family (1995),Ready to Wear (Pret-A-Porter) (1994),"First Wives Club, The (1996)",Wild Things (1998)
Starship Troopers (1997),Scream (1996),"Godfather: Part II, The (1974)",Nikita (La Femme Nikita) (1990),First Knight (1995),"Body Snatcher, The (1945)",Bad Company (1995),"Postman, The (1997)","Saint, The (1997)",Robin Hood: Prince of Thieves (1991)
Bulletproof (1996),Mighty Aphrodite (1995),My Left Foot (1989),For Ever Mozart (1996),Reckless (1995),Twilight (1998),Gumby: The Movie (1995),Two Bits (1995),Devil in a Blue Dress (1995),Normal Life (1996)
"First Wives Club, The (1996)","Game, The (1997)",Star Trek: The Motion Picture (1979),"Substance of Fire, The (1996)",Flubber (1997),Dead Man Walking (1995),Rosewood (1997),Pharaoh's Army (1995),So I Married an Axe Murderer (1993),"Thousand Acres, A (1997)"
Seven Years in Tibet (1997),"Full Monty, The (1997)","Substance of Fire, The (1996)",James and the Giant Peach (1996),Great Expectations (1998),Star Trek V: The Final Frontier (1989),"Journey of August King, The (1995)",Looking for Richard (1996),"Killing Fields, The (1984)","Big Sleep, The (1946)"
Tom & Viv (1994),Fall (1997),Clean Slate (1994),Grease 2 (1982),Wild Things (1998),Wonderland (1997),"Fan, The (1996)",Rosewood (1997),Manny & Lo (1996),Up Close and Personal (1996)
Dead Poets Society (1989),Glory (1989),Marked for Death (1990),"To Have, or Not (1995)",White Man's Burden (1995),It's My Party (1995),Roommates (1995),Pink Floyd - The Wall (1982),"Butcher Boy, The (1998)","Lion King, The (1994)"
Devil in a Blue Dress (1995),"Substance of Fire, The (1996)",Benny & Joon (1993),Another Stakeout (1993),Fall (1997),Crumb (1994),Rudy (1993),Cool Runnings (1993),Duoluo tianshi (1995),Conspiracy Theory (1997)
Conspiracy Theory (1997),My Fair Lady (1964),"Ice Storm, The (1997)","Hunted, The (1995)","Simple Twist of Fate, A (1994)","Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)","Perez Family, The (1995)",Dadetown (1995),Under Siege (1992),Mrs. Winterbourne (1996)
Supercop (1992),Dumbo (1941),"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Private Parts (1997),"Magnificent Seven, The (1954)",Mrs. Parker and the Vicious Circle (1994),Cats Don't Dance (1997),Desperate Measures (1998),Joe's Apartment (1996),"Gate of Heavenly Peace, The (1995)"
Broken Arrow (1996),"Ghost and the Darkness, The (1996)",White Squall (1996),"Long Kiss Goodnight, The (1996)",Bed of Roses (1996),Hard Eight (1996),Angel Baby (1995),Devil in a Blue Dress (1995),"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Six Degrees of Separation (1993)
Poison Ivy II (1995),My Fair Lady (1964),Gumby: The Movie (1995),Reckless (1995),"Tin Drum, The (Blechtrommel, Die) (1979)",Mighty Aphrodite (1995),My Family (1995),My Life as a Dog (Mitt liv som hund) (1985),Body Snatchers (1993),Female Perversions (1996)
Tom & Viv (1994),When a Man Loves a Woman (1994),Shopping (1994),"First Wives Club, The (1996)",Devil in a Blue Dress (1995),Young Guns (1988),Fear (1996),Delta of Venus (1994),So I Married an Axe Murderer (1993),Pharaoh's Army (1995)
"Lion King, The (1994)","Sound of Music, The (1965)","Devil's Own, The (1997)","To Have, or Not (1995)",Flipper (1996),Power 98 (1995),Poison Ivy II (1995),Jaws (1975),Rosewood (1997),Careful (1992)
Vampire in Brooklyn (1995),Mighty Aphrodite (1995),Delta of Venus (1994),Conspiracy Theory (1997),Babe (1995),"Substance of Fire, The (1996)",Star Trek: The Motion Picture (1979),Gridlock'd (1997),Fear (1996),"Colonel Chabert, Le (1994)"
Star Wars (1977),To Live (Huozhe) (1994),Suture (1993),Caught (1996),Unhook the Stars (1996),Picnic (1955),Marked for Death (1990),Stonewall (1995),Lashou shentan (1992),Vegas Vacation (1997)
Beyond Rangoon (1995),"Substance of Fire, The (1996)","Ice Storm, The (1997)",Full Speed (1996),Aliens (1986),Addicted to Love (1997),"Mask, The (1994)",Beavis and Butt-head Do America (1996),Wild America (1997),"Empire Strikes Back, The (1980)"
"Princess Bride, The (1987)",What's Eating Gilbert Grape (1993),"Time to Kill, A (1996)","Fugitive, The (1993)",Space Jam (1996),Blown Away (1994),"Rock, The (1996)","Corrina, Corrina (1994)","Death in the Garden (Mort en ce jardin, La) (1956)",Careful (1992)
Traveller (1997),Spanking the Monkey (1994),"Thin Blue Line, The (1988)",Burnt By the Sun (1994),Star Trek: The Wrath of Khan (1982),"Full Monty, The (1997)","Room with a View, A (1986)",Hurricane Streets (1998),Johnny 100 Pesos (1993),S.F.W. (1994)
"Kiss Me, Guido (1997)",Duck Soup (1933),Muppet Treasure Island (1996),"Perez Family, The (1995)",Houseguest (1994),Eraser (1996),Wild Reeds (1994),Touch of Evil (1958),"Very Brady Sequel, A (1996)",Body Parts (1991)
Conspiracy Theory (1997),Fall (1997),Two Bits (1995),Tom & Viv (1994),Chasing Amy (1997),Fear of a Black Hat (1993),C'est arriv_près de chez vous (1992),Much Ado About Nothing (1993),Nightwatch (1997),Delta of Venus (1994)
Clean Slate (1994),Die Hard: With a Vengeance (1995),Conspiracy Theory (1997),Homeward Bound II: Lost in San Francisco (1996),Young Guns (1988),For Ever Mozart (1996),Tom & Viv (1994),JLG/JLG - autoportrait de décembre (1994),Mighty Aphrodite (1995),Amos & Andrew (1993)
"Wrong Trousers, The (1993)","Nightmare Before Christmas, The (1993)","Life Less Ordinary, A (1997)",Pink Floyd - The Wall (1982),Dazed and Confused (1993),He Walked by Night (1948),"Shawshank Redemption, The (1994)",Some Like It Hot (1959),Butch Cassidy and the Sundance Kid (1969),Star Trek: Generations (1994)
Men of Means (1998),Star Trek: The Wrath of Khan (1982),Wes Craven's New Nightmare (1994),Spanking the Monkey (1994),Private Parts (1997),Good Will Hunting (1997),"Innocent Sleep, The (1995)",His Girl Friday (1940),Malice (1993),Amityville 1992: It's About Time (1992)
Tom & Viv (1994),"Funeral, The (1996)",Shopping (1994),Delta of Venus (1994),Liebelei (1933),"Colonel Chabert, Le (1994)",Grease 2 (1982),Titanic (1997),Hard Eight (1996),"Walk in the Sun, A (1945)"
Monty Python and the Holy Grail (1974),Jaws (1975),"Godfather, The (1972)",Mighty Aphrodite (1995),"Addiction, The (1995)",Hard Eight (1996),House Party 3 (1994),Dave (1993),It's My Party (1995),Wild Things (1998)
Monty Python and the Holy Grail (1974),One Flew Over the Cuckoo's Nest (1975),Donnie Brasco (1997),Condition Red (1995),Dumbo (1941),House Party 3 (1994),"Fast, Cheap & Out of Control (1997)",Grease (1978),Conspiracy Theory (1997),"Man of No Importance, A (1994)"
"Usual Suspects, The (1995)",Space Jam (1996),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Joe's Apartment (1996),Jumanji (1995),Lawnmower Man 2: Beyond Cyberspace (1996),Star Wars (1977),Fallen (1998),Some Like It Hot (1959),M*A*S*H (1970)
Tom & Viv (1994),"First Wives Club, The (1996)",Delta of Venus (1994),Clean Slate (1994),Wild Things (1998),Shopping (1994),So I Married an Axe Murderer (1993),Fear (1996),Devil in a Blue Dress (1995),Richie Rich (1994)
"Bridge on the River Kwai, The (1957)",Gone with the Wind (1939),Somewhere in Time (1980),Dream With the Fishes (1997),Private Parts (1997),Gigi (1958),French Twist (Gazon maudit) (1995),"Trigger Effect, The (1996)",Love! Valour! Compassion! (1997),Chinatown (1974)
Rudy (1993),Casablanca (1942),Star Trek: The Motion Picture (1979),High Noon (1952),Vampire in Brooklyn (1995),Terminator 2: Judgment Day (1991),Man of the Year (1995),For Ever Mozart (1996),Happy Gilmore (1996),Zeus and Roxanne (1997)
Batman & Robin (1997),Picture Bride (1995),Hoop Dreams (1994),"Fifth Element, The (1997)",Withnail and I (1987),Black Beauty (1994),Kingpin (1996),Gold Diggers: The Secret of Bear Mountain (1995),"Man from Down Under, The (1943)",Once Upon a Time in America (1984)
Devil in a Blue Dress (1995),Tom & Viv (1994),Wild Things (1998),Two Bits (1995),Reckless (1995),JLG/JLG - autoportrait de décembre (1994),Delta of Venus (1994),Titanic (1997),"Substance of Fire, The (1996)",When a Man Loves a Woman (1994)
Tom & Viv (1994),So I Married an Axe Murderer (1993),Delta of Venus (1994),Angel and the Badman (1947),"Substance of Fire, The (1996)",Duck Soup (1933),For Ever Mozart (1996),"First Wives Club, The (1996)",Reckless (1995),Shopping (1994)
Tom & Viv (1994),Devil in a Blue Dress (1995),Pink Floyd - The Wall (1982),"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Wild Things (1998),Clean Slate (1994),Conspiracy Theory (1997),Richie Rich (1994),Delta of Venus (1994),Shopping (1994)
When We Were Kings (1996),Die Hard (1988),Phantoms (1998),Tomorrow Never Dies (1997),Picture Bride (1995),Grease 2 (1982),"Pillow Book, The (1995)",Mother (1996),Tom & Viv (1994),North by Northwest (1959)
Tom & Viv (1994),Delta of Venus (1994),Desperado (1995),"Secret Agent, The (1996)",Natural Born Killers (1994),"Rainmaker, The (1997)",So I Married an Axe Murderer (1993),Absolute Power (1997),Fall (1997),"First Wives Club, The (1996)"
Legends of the Fall (1994),Red Corner (1997),Poison Ivy II (1995),Psycho (1960),In the Name of the Father (1993),Amityville: Dollhouse (1996),T-Men (1947),Annie Hall (1977),Short Cuts (1993),Wings of Desire (1987)
When We Were Kings (1996),Trainspotting (1996),"Other Voices, Other Rooms (1997)",Little Women (1994),"Ice Storm, The (1997)",Female Perversions (1996),Kim (1950),All Dogs Go to Heaven 2 (1996),"Hunted, The (1995)",Devil in a Blue Dress (1995)
"Little Princess, A (1995)",Star Trek: Generations (1994),Bulletproof (1996),Anaconda (1997),Monty Python's Life of Brian (1979),Meet John Doe (1941),Angel and the Badman (1947),Fall (1997),"Women, The (1939)",Angus (1995)
Waterworld (1995),Tom & Viv (1994),Delicatessen (1991),"Game, The (1997)",Beauty and the Beast (1991),So I Married an Axe Murderer (1993),Brothers in Trouble (1995),Cop Land (1997),Air Force One (1997),JLG/JLG - autoportrait de décembre (1994)
Freeway (1996),Romeo Is Bleeding (1993),Lone Star (1996),Crossfire (1947),American Buffalo (1996),Rosewood (1997),Singin' in the Rain (1952),Escape from New York (1981),"Unbearable Lightness of Being, The (1988)",Angel Baby (1995)
Clean Slate (1994),Homeward Bound II: Lost in San Francisco (1996),When We Were Kings (1996),Conspiracy Theory (1997),Late Bloomers (1996),Rudy (1993),Wild Things (1998),Reckless (1995),Tom & Viv (1994),"Thin Line Between Love and Hate, A (1996)"
In Love and War (1996),"Substance of Fire, The (1996)",Fresh (1994),Murder at 1600 (1997),Conspiracy Theory (1997),Full Speed (1996),Duoluo tianshi (1995),Natural Born Killers (1994),Rudy (1993),Leave It to Beaver (1997)
Fargo (1996),Get Shorty (1995),"Rock, The (1996)",Boxing Helena (1993),Screamers (1995),Rosewood (1997),For Whom the Bell Tolls (1943),"Unbearable Lightness of Being, The (1988)",Flipper (1996),Somebody to Love (1994)
Searching for Bobby Fischer (1993),"Time to Kill, A (1996)",Cyclo (1995),Mad Dog Time (1996),Once Were Warriors (1994),Cinderella (1950),Joe's Apartment (1996),Gone Fishin' (1997),"People vs. Larry Flynt, The (1996)",Breakfast at Tiffany's (1961)
Star Wars (1977),"Magnificent Seven, The (1954)","Davy Crockett, King of the Wild Frontier (1955)","Story of Xinghua, The (1993)",Farewell My Concubine (1993),Nénette et Boni (1996),Spanking the Monkey (1994),"Quest, The (1996)",His Girl Friday (1940),M*A*S*H (1970)
Sabrina (1995),Lost Horizon (1937),Albino Alligator (1996),Local Hero (1983),Dumb & Dumber (1994),Citizen Kane (1941),Calendar Girl (1993),For Whom the Bell Tolls (1943),"World of Apu, The (Apur Sansar) (1959)","Graduate, The (1967)"
Blade Runner (1982),White Squall (1996),When a Man Loves a Woman (1994),"Ice Storm, The (1997)",Fear (1996),Addicted to Love (1997),First Kid (1996),Funny Face (1957),Another Stakeout (1993),Chinatown (1974)
Ransom (1996),Men in Black (1997),Delta of Venus (1994),Angel and the Badman (1947),"Streetcar Named Desire, A (1951)","Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Jackie Chan's First Strike (1996),When a Man Loves a Woman (1994),Eraser (1996),"Sword in the Stone, The (1963)"
Another Stakeout (1993),First Kid (1996),Devil in a Blue Dress (1995),Speed (1994),Death in Brunswick (1991),Delicatessen (1991),Conspiracy Theory (1997),Air Bud (1997),National Lampoon's Senior Trip (1995),Young Guns (1988)
Dante's Peak (1997),"Run of the Country, The (1995)",Air Force One (1997),"Blob, The (1958)","City of Lost Children, The (1995)",Night Falls on Manhattan (1997),To Kill a Mockingbird (1962),Mother Night (1996),"American Werewolf in London, An (1981)",Gumby: The Movie (1995)
Eve's Bayou (1997),"Program, The (1993)","English Patient, The (1996)",Manhattan Murder Mystery (1993),"Mirror Has Two Faces, The (1996)","Godfather: Part II, The (1974)","Jungle Book, The (1994)",Priest (1994),"Devil's Own, The (1997)",Seven Years in Tibet (1997)
"Stars Fell on Henrietta, The (1995)",Clean Slate (1994),"Ice Storm, The (1997)",Trees Lounge (1996),Body Parts (1991),Fear (1996),187 (1997),Farewell My Concubine (1993),"Silence of the Palace, The (Saimt el Qusur) (1994)",Addicted to Love (1997)
Trainspotting (1996),Brother Minister: The Assassination of Malcolm X (1994),Aliens (1986),"First Wives Club, The (1996)",Tom & Viv (1994),1-900 (1994),Grease 2 (1982),Breaking the Waves (1996),From Dusk Till Dawn (1996),"Streetcar Named Desire, A (1951)"
Chinatown (1974),GoodFellas (1990),Phantoms (1998),Kids in the Hall: Brain Candy (1996),Some Like It Hot (1959),Stag (1997),"Associate, The (1996)",Paradise Lost: The Child Murders at Robin Hood Hills (1996),One Flew Over the Cuckoo's Nest (1975),Late Bloomers (1996)
Tom & Viv (1994),Desperado (1995),Conspiracy Theory (1997),Junior (1994),"English Patient, The (1996)",Fear (1996),Body Snatchers (1993),Tokyo Fist (1995),Clean Slate (1994),Mighty Aphrodite (1995)
"Mask, The (1994)",Powder (1995),Now and Then (1995),"Substance of Fire, The (1996)",Jade (1995),Aliens (1986),Rudy (1993),Contact (1997),When a Man Loves a Woman (1994),Nina Takes a Lover (1994)
Nina Takes a Lover (1994),Tom & Viv (1994),Batman Forever (1995),Meet Wally Sparks (1997),Sleeper (1973),Waterworld (1995),Little City (1998),Delicatessen (1991),Higher Learning (1995),"Killing Fields, The (1984)"
Muppet Treasure Island (1996),Beyond Rangoon (1995),Gumby: The Movie (1995),When a Man Loves a Woman (1994),"Little Princess, The (1939)","Very Brady Sequel, A (1996)",My Fair Lady (1964),"Little Rascals, The (1994)",First Kid (1996),"Simple Twist of Fate, A (1994)"
National Lampoon's Senior Trip (1995),Conspiracy Theory (1997),Happy Gilmore (1996),Paths of Glory (1957),Richie Rich (1994),"Substance of Fire, The (1996)","Stars Fell on Henrietta, The (1995)","Women, The (1939)",Dragonheart (1996),Duoluo tianshi (1995)
Liar Liar (1997),"Saint, The (1997)",Fallen (1998),Volcano (1997),Vampire in Brooklyn (1995),Bonnie and Clyde (1967),G.I. Jane (1997),Etz Hadomim Tafus (Under the Domin Tree) (1994),"Walk in the Sun, A (1945)",When a Man Loves a Woman (1994)
Star Trek: First Contact (1996),First Knight (1995),"Hour of the Pig, The (1993)",Braveheart (1995),Dave (1993),"Magnificent Seven, The (1954)",Hurricane Streets (1998),Funny Face (1957),Serial Mom (1994),"Madness of King George, The (1994)"
Star Wars (1977),Diabolique (1996),"Unbearable Lightness of Being, The (1988)","Cement Garden, The (1993)",Kaspar Hauser (1993),Fear of a Black Hat (1993),Vegas Vacation (1997),Back to the Future (1985),"Flintstones, The (1994)",Manon of the Spring (Manon des sources) (1986)
Devil in a Blue Dress (1995),Body Snatchers (1993),Junior (1994),Funny Face (1957),Fall (1997),Supercop (1992),Richie Rich (1994),Beautiful Girls (1996),"Journey of August King, The (1995)",Nowhere (1997)
Fall (1997),"Whole Wide World, The (1996)",Clean Slate (1994),Two Bits (1995),Homeward Bound II: Lost in San Francisco (1996),Desperado (1995),"Close Shave, A (1995)",Tom & Viv (1994),Liebelei (1933),Beautiful Girls (1996)
Clean Slate (1994),Delta of Venus (1994),Tom & Viv (1994),JLG/JLG - autoportrait de décembre (1994),Crumb (1994),Two Bits (1995),When a Man Loves a Woman (1994),"Game, The (1997)","Murder, My Sweet (1944)",Aliens (1986)
Tomorrow Never Dies (1997),L.A. Confidential (1997),Swept from the Sea (1997),Fear (1996),Pink Floyd - The Wall (1982),Widows' Peak (1994),For Whom the Bell Tolls (1943),Half Baked (1998),Fall (1997),Flipper (1996)
"Ice Storm, The (1997)",Beyond Rangoon (1995),Rudy (1993),"Slingshot, The (1993)","Browning Version, The (1994)",Devil in a Blue Dress (1995),Another Stakeout (1993),Nico Icon (1995),Trees Lounge (1996),"Substance of Fire, The (1996)"
Flirt (1995),Marked for Death (1990),Scream (1996),"Lion King, The (1994)",Once Upon a Time in America (1984),Feeling Minnesota (1996),Tales from the Hood (1995),E.T. the Extra-Terrestrial (1982),"Mighty, The (1998)",Space Jam (1996)
Addicted to Love (1997),Bottle Rocket (1996),Stealing Beauty (1996),"Ice Storm, The (1997)",Herbie Rides Again (1974),Delicatessen (1991),Grateful Dead (1995),Some Like It Hot (1959),Farewell My Concubine (1993),JLG/JLG - autoportrait de décembre (1994)
"Close Shave, A (1995)",Vegas Vacation (1997),Clerks (1994),Ghost (1990),"Awfully Big Adventure, An (1995)",Sunset Blvd. (1950),"Silence of the Lambs, The (1991)","Big Green, The (1995)","Beans of Egypt, Maine, The (1994)",That Darn Cat! (1997)
Mighty Aphrodite (1995),Swiss Family Robinson (1960),Body Parts (1991),Twilight (1998),Flubber (1997),Until the End of the World (Bis ans Ende der Welt) (1991),For Ever Mozart (1996),Homeward Bound II: Lost in San Francisco (1996),Another Stakeout (1993),Wild Things (1998)
E.T. the Extra-Terrestrial (1982),Daniel Defoe's Robinson Crusoe (1996),Bitter Moon (1992),Gigi (1958),"Mighty, The (1998)",Good Will Hunting (1997),Vampire in Brooklyn (1995),"Corrina, Corrina (1994)","Beans of Egypt, Maine, The (1994)",Donnie Brasco (1997)
Turbulence (1997),Etz Hadomim Tafus (Under the Domin Tree) (1994),"Big Squeeze, The (1996)",Sliver (1993),"Body Snatcher, The (1945)",E.T. the Extra-Terrestrial (1982),When We Were Kings (1996),Liar Liar (1997),Buddy (1997),"Beverly Hillbillies, The (1993)"
"Ice Storm, The (1997)",Fear (1996),Another Stakeout (1993),"Little Princess, The (1939)","Simple Twist of Fate, A (1994)",For Ever Mozart (1996),Mission: Impossible (1996),Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),All About Eve (1950),Duoluo tianshi (1995)
Chasing Amy (1997),Good Will Hunting (1997),In & Out (1997),Primary Colors (1998),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Nikita (La Femme Nikita) (1990),Bonnie and Clyde (1967),"Davy Crockett, King of the Wild Frontier (1955)",Spawn (1997),When a Man Loves a Woman (1994)
Delta of Venus (1994),Devil in a Blue Dress (1995),Antonia's Line (1995),Rudy (1993),My Left Foot (1989),Tom & Viv (1994),Hard Eight (1996),Clean Slate (1994),Titanic (1997),Until the End of the World (Bis ans Ende der Welt) (1991)
Schindler's List (1993),Raging Bull (1980),Wings of Desire (1987),Rosewood (1997),Crossfire (1947),Chasing Amy (1997),Phantoms (1998),Down by Law (1986),In the Line of Fire (1993),Grease (1978)
Lawrence of Arabia (1962),Fargo (1996),Hoop Dreams (1994),Flirt (1995),"Murder, My Sweet (1944)",Terminal Velocity (1994),Forrest Gump (1994),Yankee Zulu (1994),Beyond Rangoon (1995),Naked Gun 33 1/3: The Final Insult (1994)
